Customer ID,Membership Start Date,Transaction Date,Payment Type,Revenue
356380,2018-11-12,2019-05-12,Monthly Fee,26.5
355887,2018-11-10,2018-11-09,Annual Fee,242.6
355887,2018-11-10,2018-11-09,Monthly Fee,26.5
355887,2018-11-10,2018-12-10,Monthly Fee,26.5
355887,2018-11-10,2019-01-11,Monthly Fee,26.5
355887,2018-11-10,2019-02-10,Monthly Fee,26.5
349409,2018-10-25,2018-10-24,Annual Fee,500.3
349409,2018-10-25,2018-10-24,Monthly Fee,26.5
340389,2018-09-21,2018-09-20,Annual Fee,331.5
340389,2018-09-21,2018-09-20,Monthly Fee,26.5
339834,2018-09-19,2018-09-18,Annual Fee,285.92
339834,2018-09-19,2018-09-18,Monthly Fee,26.5
339834,2018-09-19,2018-10-19,Monthly Fee,26.5
339834,2018-09-19,2018-11-19,Monthly Fee,26.5
336168,2018-09-05,2018-09-04,Annual Fee,1465.59
336168,2018-09-05,2018-09-04,Monthly Fee,26.5
334704,2018-09-01,2018-08-29,Annual Fee,237.09
334704,2018-09-01,2018-08-29,Monthly Fee,26.5
333535,2018-08-25,2018-08-24,Annual Fee,382.89
333535,2018-08-25,2018-08-24,Monthly Fee,26.5
333535,2018-08-25,2018-10-01,Monthly Fee,26.5
333535,2018-08-25,2018-11-25,Monthly Fee,26.5
333535,2018-08-25,2018-11-05,Monthly Fee,26.5
333535,2018-08-25,2018-12-31,Monthly Fee,26.5
330873,2018-08-15,2018-08-14,Annual Fee,453.09
330873,2018-08-15,2018-08-14,Monthly Fee,26.5
330873,2018-08-15,2018-09-15,Monthly Fee,26.5
330873,2018-08-15,2018-10-22,Monthly Fee,26.5
330873,2018-08-15,2018-11-15,Monthly Fee,26.5
330873,2018-08-15,2018-12-15,Monthly Fee,26.5
330873,2018-08-15,2019-01-15,Monthly Fee,26.5
330873,2018-08-15,2019-02-15,Monthly Fee,26.5
330873,2018-08-15,2019-03-15,Monthly Fee,26.5
330873,2018-08-15,2019-04-15,Monthly Fee,26.5
329581,2018-08-09,2018-08-08,Annual Fee,242.63
329581,2018-08-09,2018-08-08,Monthly Fee,26.5
327398,2018-08-03,2018-07-31,Annual Fee,237.09
327398,2018-08-03,2018-07-31,Monthly Fee,26.5
327398,2018-08-03,2018-09-03,Monthly Fee,26.5
326866,2018-08-01,2018-07-30,Annual Fee,894.855
326866,2018-08-01,2018-07-30,Monthly Fee,26.5
326866,2018-08-01,2018-09-01,Monthly Fee,26.5
399062,2019-04-06,2019-04-05,Annual Fee,311.8
399062,2019-04-06,2019-04-05,Monthly Fee,26.5
394358,2019-04-05,2019-03-19,Annual Fee,1378.4
394358,2019-04-05,2019-03-19,Monthly Fee,26.5
398730,2019-04-05,2019-04-04,Annual Fee,395.5
398730,2019-04-05,2019-04-04,Monthly Fee,26.5
392900,2019-04-04,2019-03-13,Annual Fee,331.9
392900,2019-04-04,2019-03-13,Monthly Fee,26.5
398391,2019-04-04,2019-04-03,Annual Fee,748.8
398391,2019-04-04,2019-04-03,Monthly Fee,26.5
398391,2019-04-04,2019-05-04,Monthly Fee,26.5
397158,2019-04-01,2019-03-29,Annual Fee,805.9
397158,2019-04-01,2019-03-29,Monthly Fee,26.5
397158,2019-04-01,2019-05-01,Monthly Fee,26.5
396906,2019-03-30,2019-03-29,Annual Fee,483.5
396906,2019-03-30,2019-03-29,Monthly Fee,26.5
396189,2019-03-27,2019-03-26,Annual Fee,1418.9
396189,2019-03-27,2019-03-26,Monthly Fee,26.5
396189,2019-03-27,2019-04-27,Monthly Fee,26.5
396189,2019-03-27,2019-05-27,Monthly Fee,26.5
393526,2019-03-26,2019-03-15,Annual Fee,634.7
393526,2019-03-26,2019-03-15,Monthly Fee,26.5
393526,2019-03-26,2019-04-26,Monthly Fee,26.5
393526,2019-03-26,2019-05-26,Monthly Fee,26.5
388243,2019-03-24,2019-02-25,Annual Fee,1062.0
388243,2019-03-24,2019-02-25,Monthly Fee,26.5
388243,2019-03-24,2019-04-24,Monthly Fee,26.5
388243,2019-03-24,2019-05-24,Monthly Fee,26.5
395203,2019-03-23,2019-03-22,Annual Fee,822.8
395203,2019-03-23,2019-03-22,Monthly Fee,26.5
395203,2019-03-23,2019-04-29,Monthly Fee,26.5
395203,2019-03-23,2019-05-23,Monthly Fee,26.5
395218,2019-03-23,2019-03-22,Annual Fee,745.0
395218,2019-03-23,2019-03-22,Monthly Fee,26.5
395218,2019-03-23,2019-05-17,Monthly Fee,26.5
394886,2019-03-22,2019-03-21,Annual Fee,805.9
394886,2019-03-22,2019-03-21,Monthly Fee,26.5
394886,2019-03-22,2019-05-17,Monthly Fee,26.5
394896,2019-03-22,2019-03-21,Annual Fee,581.6
394896,2019-03-22,2019-03-21,Monthly Fee,26.5
394942,2019-03-22,2019-03-21,Annual Fee,1017.5
394942,2019-03-22,2019-03-21,Monthly Fee,26.5
394942,2019-03-22,2019-04-22,Monthly Fee,26.5
394942,2019-03-22,2019-05-22,Monthly Fee,26.5
395060,2019-03-22,2019-03-21,Annual Fee,658.6
395060,2019-03-22,2019-03-21,Monthly Fee,26.5
394588,2019-03-21,2019-03-20,Annual Fee,1627.7
394588,2019-03-21,2019-03-20,Monthly Fee,26.5
394588,2019-03-21,2019-04-21,Monthly Fee,26.5
394588,2019-03-21,2019-05-21,Monthly Fee,26.5
394596,2019-03-21,2019-03-20,Annual Fee,331.9
394596,2019-03-21,2019-03-20,Monthly Fee,26.5
394596,2019-03-21,2019-04-21,Monthly Fee,26.5
394314,2019-03-20,2019-03-19,Annual Fee,422.0
394314,2019-03-20,2019-03-19,Monthly Fee,26.5
394314,2019-03-20,2019-04-20,Monthly Fee,26.5
394314,2019-03-20,2019-05-20,Monthly Fee,26.5
391593,2019-03-19,2019-03-07,Annual Fee,634.7
391593,2019-03-19,2019-03-07,Monthly Fee,26.5
391593,2019-03-19,2019-04-23,Monthly Fee,26.5
391593,2019-03-19,2019-05-21,Monthly Fee,26.5
393460,2019-03-16,2019-03-15,Annual Fee,508.5
393460,2019-03-16,2019-03-15,Monthly Fee,26.5
393460,2019-03-16,2019-04-16,Monthly Fee,26.5
393460,2019-03-16,2019-05-20,Monthly Fee,26.5
393483,2019-03-16,2019-03-15,Annual Fee,269.9
393483,2019-03-16,2019-03-15,Monthly Fee,26.5
393487,2019-03-16,2019-03-15,Annual Fee,915.5
393487,2019-03-16,2019-03-15,Monthly Fee,26.5
393494,2019-03-16,2019-03-15,Annual Fee,489.1
393494,2019-03-16,2019-03-15,Monthly Fee,26.5
393606,2019-03-16,2019-03-15,Annual Fee,388.5
393606,2019-03-16,2019-03-15,Monthly Fee,26.5
393606,2019-03-16,2019-04-16,Monthly Fee,26.5
392950,2019-03-14,2019-03-13,Annual Fee,891.7
392950,2019-03-14,2019-03-13,Monthly Fee,26.5
392376,2019-03-12,2019-03-11,Annual Fee,365.0
392376,2019-03-12,2019-03-11,Monthly Fee,26.5
392376,2019-03-12,2019-04-12,Monthly Fee,26.5
392376,2019-03-12,2019-05-14,Monthly Fee,26.5
392403,2019-03-12,2019-03-11,Annual Fee,388.5
392403,2019-03-12,2019-03-11,Monthly Fee,26.5
392403,2019-03-12,2019-04-22,Monthly Fee,26.5
392403,2019-03-12,2019-05-12,Monthly Fee,26.5
392666,2019-03-12,2019-03-12,Annual Fee,323.6
392666,2019-03-12,2019-03-12,Monthly Fee,26.5
392666,2019-03-12,2019-04-12,Monthly Fee,26.5
391809,2019-03-09,2019-03-08,Annual Fee,453.1
391809,2019-03-09,2019-03-08,Monthly Fee,26.5
390594,2019-03-08,2019-03-04,Annual Fee,1400.6
390594,2019-03-08,2019-03-04,Monthly Fee,26.5
390594,2019-03-08,2019-04-08,Monthly Fee,26.5
390594,2019-03-08,2019-05-08,Monthly Fee,26.5
391495,2019-03-08,2019-03-07,Annual Fee,524.9
391495,2019-03-08,2019-03-07,Monthly Fee,26.5
391495,2019-03-08,2019-04-08,Monthly Fee,26.5
391495,2019-03-08,2019-05-08,Monthly Fee,26.5
391501,2019-03-08,2019-03-07,Annual Fee,277.1
391501,2019-03-08,2019-03-07,Monthly Fee,26.5
391502,2019-03-08,2019-03-07,Annual Fee,331.9
391502,2019-03-08,2019-03-07,Monthly Fee,26.5
391502,2019-03-08,2019-04-08,Monthly Fee,26.5
391502,2019-03-08,2019-05-08,Monthly Fee,26.5
391504,2019-03-08,2019-03-07,Annual Fee,331.9
391504,2019-03-08,2019-03-07,Monthly Fee,26.5
391695,2019-03-08,2019-03-07,Annual Fee,1009.9
391695,2019-03-08,2019-03-07,Monthly Fee,26.5
391695,2019-03-08,2019-04-08,Monthly Fee,26.5
391695,2019-03-08,2019-05-08,Monthly Fee,26.5
391156,2019-03-07,2019-03-06,Annual Fee,675.8
391156,2019-03-07,2019-03-06,Monthly Fee,26.5
391156,2019-03-07,2019-04-07,Monthly Fee,26.5
391156,2019-03-07,2019-05-07,Monthly Fee,26.5
390815,2019-03-06,2019-03-05,Annual Fee,675.8
390815,2019-03-06,2019-03-05,Monthly Fee,26.5
390815,2019-03-06,2019-04-06,Monthly Fee,26.5
390817,2019-03-06,2019-03-05,Annual Fee,285.9
390817,2019-03-06,2019-03-05,Monthly Fee,26.5
390859,2019-03-06,2019-03-05,Annual Fee,487.3
390859,2019-03-06,2019-03-05,Monthly Fee,26.5
390859,2019-03-06,2019-04-06,Monthly Fee,26.5
390921,2019-03-06,2019-03-05,Annual Fee,453.1
390921,2019-03-06,2019-03-05,Monthly Fee,26.5
390921,2019-03-06,2019-04-06,Monthly Fee,26.5
390921,2019-03-06,2019-05-06,Monthly Fee,26.5
390940,2019-03-06,2019-03-05,Annual Fee,599.9
390940,2019-03-06,2019-03-05,Monthly Fee,26.5
391047,2019-03-06,2019-03-05,Annual Fee,242.6
391047,2019-03-06,2019-03-05,Monthly Fee,26.5
390501,2019-03-05,2019-03-04,Annual Fee,311.8
390501,2019-03-05,2019-03-04,Monthly Fee,26.5
390501,2019-03-05,2019-04-05,Monthly Fee,26.5
390501,2019-03-05,2019-05-05,Monthly Fee,26.5
390511,2019-03-05,2019-03-04,Annual Fee,1044.9
390511,2019-03-05,2019-03-04,Monthly Fee,26.5
390511,2019-03-05,2019-04-08,Monthly Fee,26.5
390511,2019-03-05,2019-05-05,Monthly Fee,26.5
390299,2019-03-04,2019-03-03,Annual Fee,713.6
390299,2019-03-04,2019-03-03,Monthly Fee,26.5
390196,2019-03-03,2019-03-02,Annual Fee,269.9
390196,2019-03-03,2019-03-02,Monthly Fee,26.5
390196,2019-03-03,2019-04-03,Monthly Fee,26.5
390196,2019-03-03,2019-05-03,Monthly Fee,26.5
390197,2019-03-03,2019-03-02,Annual Fee,382.9
390197,2019-03-03,2019-03-02,Monthly Fee,26.5
389743,2019-03-02,2019-03-01,Annual Fee,388.5
389743,2019-03-02,2019-03-01,Monthly Fee,26.5
389743,2019-03-02,2019-04-02,Monthly Fee,26.5
389743,2019-03-02,2019-05-02,Monthly Fee,26.5
389767,2019-03-02,2019-03-01,Annual Fee,422.0
389767,2019-03-02,2019-03-01,Monthly Fee,26.5
389767,2019-03-02,2019-04-02,Monthly Fee,26.5
389767,2019-03-02,2019-05-02,Monthly Fee,26.5
389769,2019-03-02,2019-03-01,Annual Fee,524.9
389769,2019-03-02,2019-03-01,Monthly Fee,26.5
389769,2019-03-02,2019-04-02,Monthly Fee,26.5
389769,2019-03-02,2019-05-03,Monthly Fee,26.5
389800,2019-03-02,2019-03-01,Annual Fee,388.1
389800,2019-03-02,2019-03-01,Monthly Fee,26.5
389801,2019-03-02,2019-03-01,Annual Fee,242.6
389801,2019-03-02,2019-03-01,Monthly Fee,26.5
389884,2019-03-02,2019-03-01,Annual Fee,1418.9
389884,2019-03-02,2019-03-01,Monthly Fee,26.5
389908,2019-03-02,2019-03-01,Annual Fee,331.9
389908,2019-03-02,2019-03-01,Monthly Fee,26.5
389908,2019-03-02,2019-04-02,Monthly Fee,26.5
389908,2019-03-02,2019-05-02,Monthly Fee,26.5
389963,2019-03-02,2019-03-01,Annual Fee,245.4
389963,2019-03-02,2019-03-01,Monthly Fee,26.5
380936,2019-03-01,2019-01-28,Annual Fee,793.1
380936,2019-03-01,2019-01-28,Monthly Fee,26.5
386950,2019-03-01,2019-02-20,Annual Fee,3288.9
386950,2019-03-01,2019-02-20,Monthly Fee,26.5
386950,2019-03-01,2019-04-01,Monthly Fee,26.5
386950,2019-03-01,2019-05-01,Monthly Fee,26.5
388930,2019-03-01,2019-02-27,Annual Fee,748.8
388930,2019-03-01,2019-02-27,Monthly Fee,26.5
389143,2019-03-01,2019-02-28,Annual Fee,524.9
389143,2019-03-01,2019-02-28,Monthly Fee,26.5
389143,2019-03-01,2019-03-07,Annual Fee,524.9
389143,2019-03-01,2019-03-07,Monthly Fee,26.5
389143,2019-03-01,2019-04-01,Monthly Fee,26.5
389143,2019-03-01,2019-05-01,Monthly Fee,26.5
389148,2019-03-01,2019-02-28,Annual Fee,323.6
389148,2019-03-01,2019-02-28,Monthly Fee,26.5
389148,2019-03-01,2019-04-01,Monthly Fee,26.5
389148,2019-03-01,2019-05-01,Monthly Fee,26.5
389222,2019-03-01,2019-02-28,Annual Fee,668.1
389222,2019-03-01,2019-02-28,Monthly Fee,26.5
389222,2019-03-01,2019-04-01,Monthly Fee,26.5
389222,2019-03-01,2019-05-01,Monthly Fee,26.5
389255,2019-03-01,2019-02-28,Annual Fee,1062.0
389255,2019-03-01,2019-02-28,Monthly Fee,26.5
389281,2019-03-01,2019-02-28,Annual Fee,382.9
389281,2019-03-01,2019-02-28,Monthly Fee,26.5
389281,2019-03-01,2019-04-01,Monthly Fee,26.5
389281,2019-03-01,2019-05-13,Monthly Fee,26.5
389282,2019-03-01,2019-02-28,Annual Fee,241.8
389282,2019-03-01,2019-02-28,Monthly Fee,26.5
389282,2019-03-01,2019-04-01,Monthly Fee,26.5
389282,2019-03-01,2019-05-01,Monthly Fee,26.5
389529,2019-03-01,2019-02-28,Annual Fee,331.9
389529,2019-03-01,2019-02-28,Monthly Fee,26.5
389529,2019-03-01,2019-04-01,Monthly Fee,26.5
389529,2019-03-01,2019-05-01,Monthly Fee,26.5
388743,2019-02-28,2019-02-27,Annual Fee,285.9
388743,2019-02-28,2019-02-27,Monthly Fee,26.5
388743,2019-02-28,2019-04-21,Annual Fee,285.9
388743,2019-02-28,2019-04-21,Monthly Fee,26.5
388832,2019-02-28,2019-02-27,Annual Fee,285.9
388832,2019-02-28,2019-02-27,Monthly Fee,26.5
389042,2019-02-28,2019-02-27,Annual Fee,524.9
389042,2019-02-28,2019-02-27,Monthly Fee,26.5
389042,2019-02-28,2019-04-28,Monthly Fee,26.5
389042,2019-02-28,2019-04-03,Monthly Fee,26.5
389042,2019-02-28,2019-05-28,Monthly Fee,26.5
388410,2019-02-27,2019-02-26,Annual Fee,388.1
388410,2019-02-27,2019-02-26,Monthly Fee,26.5
388420,2019-02-27,2019-02-26,Annual Fee,509.2
388420,2019-02-27,2019-02-26,Monthly Fee,26.5
388420,2019-02-27,2019-04-05,Monthly Fee,26.5
388420,2019-02-27,2019-04-29,Monthly Fee,26.5
388483,2019-02-27,2019-02-26,Annual Fee,285.9
388483,2019-02-27,2019-02-26,Monthly Fee,26.5
388483,2019-02-27,2019-03-27,Monthly Fee,26.5
388483,2019-02-27,2019-04-27,Monthly Fee,26.5
388483,2019-02-27,2019-05-27,Monthly Fee,26.5
388514,2019-02-27,2019-02-26,Annual Fee,509.2
388514,2019-02-27,2019-02-26,Monthly Fee,26.5
388514,2019-02-27,2019-03-27,Monthly Fee,26.5
388514,2019-02-27,2019-04-27,Monthly Fee,26.5
388514,2019-02-27,2019-05-27,Monthly Fee,26.5
388576,2019-02-27,2019-02-26,Annual Fee,388.1
388576,2019-02-27,2019-02-26,Monthly Fee,26.5
388576,2019-02-27,2019-03-27,Monthly Fee,26.5
388576,2019-02-27,2019-04-27,Monthly Fee,26.5
388576,2019-02-27,2019-05-27,Monthly Fee,26.5
388043,2019-02-26,2019-02-25,Annual Fee,948.7
388043,2019-02-26,2019-02-25,Monthly Fee,26.5
388151,2019-02-26,2019-02-25,Annual Fee,506.8
388151,2019-02-26,2019-02-25,Monthly Fee,26.5
388200,2019-02-26,2019-02-25,Annual Fee,319.6
388200,2019-02-26,2019-02-25,Monthly Fee,26.5
388220,2019-02-26,2019-02-25,Annual Fee,500.3
388220,2019-02-26,2019-02-25,Monthly Fee,26.5
388220,2019-02-26,2019-03-26,Monthly Fee,26.5
388220,2019-02-26,2019-04-26,Monthly Fee,26.5
388220,2019-02-26,2019-05-26,Monthly Fee,26.5
388259,2019-02-26,2019-02-25,Annual Fee,805.9
388259,2019-02-26,2019-02-25,Monthly Fee,26.5
388259,2019-02-26,2019-03-26,Monthly Fee,26.5
388297,2019-02-26,2019-02-25,Annual Fee,660.9
388297,2019-02-26,2019-02-25,Monthly Fee,26.5
387837,2019-02-24,2019-02-23,Annual Fee,365.0
387837,2019-02-24,2019-02-23,Monthly Fee,26.5
387506,2019-02-23,2019-02-22,Annual Fee,477.6
387506,2019-02-23,2019-02-22,Monthly Fee,26.5
387521,2019-02-23,2019-02-22,Annual Fee,285.9
387521,2019-02-23,2019-02-22,Monthly Fee,26.5
387521,2019-02-23,2019-03-23,Monthly Fee,26.5
387521,2019-02-23,2019-04-23,Monthly Fee,26.5
387521,2019-02-23,2019-05-23,Monthly Fee,26.5
387604,2019-02-23,2019-02-22,Annual Fee,242.6
387604,2019-02-23,2019-02-22,Monthly Fee,26.5
387633,2019-02-23,2019-02-22,Annual Fee,482.6
387633,2019-02-23,2019-02-22,Monthly Fee,26.5
387633,2019-02-23,2019-03-23,Monthly Fee,26.5
387633,2019-02-23,2019-04-23,Monthly Fee,26.5
387633,2019-02-23,2019-05-23,Monthly Fee,26.5
387191,2019-02-22,2019-02-21,Annual Fee,285.9
387191,2019-02-22,2019-02-21,Monthly Fee,26.5
387224,2019-02-22,2019-02-21,Annual Fee,506.8
387224,2019-02-22,2019-02-21,Monthly Fee,26.5
387224,2019-02-22,2019-04-04,Monthly Fee,26.5
387224,2019-02-22,2019-04-22,Monthly Fee,26.5
387269,2019-02-22,2019-02-21,Annual Fee,487.3
387269,2019-02-22,2019-02-21,Monthly Fee,26.5
387269,2019-02-22,2019-03-22,Monthly Fee,26.5
387292,2019-02-22,2019-02-21,Annual Fee,311.8
387292,2019-02-22,2019-02-21,Monthly Fee,26.5
387292,2019-02-22,2019-04-11,Monthly Fee,26.5
387292,2019-02-22,2019-05-22,Monthly Fee,26.5
387292,2019-02-22,2019-05-20,Monthly Fee,26.5
387390,2019-02-22,2019-02-21,Annual Fee,500.3
387390,2019-02-22,2019-02-21,Monthly Fee,26.5
387390,2019-02-22,2019-03-22,Monthly Fee,26.5
387390,2019-02-22,2019-04-22,Monthly Fee,26.5
387390,2019-02-22,2019-05-22,Monthly Fee,26.5
386952,2019-02-21,2019-02-20,Annual Fee,382.9
386952,2019-02-21,2019-02-20,Monthly Fee,26.5
387024,2019-02-21,2019-02-20,Annual Fee,285.9
387024,2019-02-21,2019-02-20,Monthly Fee,26.5
387024,2019-02-21,2019-03-21,Monthly Fee,26.5
387024,2019-02-21,2019-04-21,Monthly Fee,26.5
387024,2019-02-21,2019-05-21,Monthly Fee,26.5
387027,2019-02-21,2019-02-20,Annual Fee,269.9
387027,2019-02-21,2019-02-20,Monthly Fee,26.5
387027,2019-02-21,2019-03-21,Monthly Fee,26.5
387027,2019-02-21,2019-05-09,Monthly Fee,26.5
387027,2019-02-21,2019-05-21,Monthly Fee,26.5
387037,2019-02-21,2019-02-20,Annual Fee,878.6
387037,2019-02-21,2019-02-20,Monthly Fee,26.5
387037,2019-02-21,2019-03-21,Monthly Fee,26.5
387071,2019-02-21,2019-02-20,Annual Fee,509.2
387071,2019-02-21,2019-02-20,Monthly Fee,26.5
387071,2019-02-21,2019-03-21,Monthly Fee,26.5
387071,2019-02-21,2019-04-21,Monthly Fee,26.5
387071,2019-02-21,2019-05-22,Monthly Fee,26.5
387541,2019-02-21,2019-02-22,Annual Fee,506.8
387541,2019-02-21,2019-02-22,Monthly Fee,26.5
387541,2019-02-21,2019-03-22,Monthly Fee,26.5
387541,2019-02-21,2019-04-21,Monthly Fee,26.5
387541,2019-02-21,2019-05-21,Monthly Fee,26.5
386654,2019-02-20,2019-02-19,Annual Fee,365.0
386654,2019-02-20,2019-02-19,Monthly Fee,26.5
386654,2019-02-20,2019-03-20,Monthly Fee,26.5
386654,2019-02-20,2019-04-20,Monthly Fee,26.5
386654,2019-02-20,2019-05-20,Monthly Fee,26.5
386674,2019-02-20,2019-02-19,Annual Fee,269.9
386674,2019-02-20,2019-02-19,Monthly Fee,26.5
386674,2019-02-20,2019-03-20,Monthly Fee,26.5
386812,2019-02-20,2019-02-19,Annual Fee,617.0
386812,2019-02-20,2019-02-19,Monthly Fee,26.5
386812,2019-02-20,2019-03-20,Monthly Fee,26.5
386812,2019-02-20,2019-04-20,Monthly Fee,26.5
386812,2019-02-20,2019-05-20,Monthly Fee,26.5
386824,2019-02-20,2019-02-19,Annual Fee,371.7
386824,2019-02-20,2019-02-19,Monthly Fee,26.5
386310,2019-02-19,2019-02-18,Annual Fee,269.9
386310,2019-02-19,2019-02-18,Monthly Fee,26.5
386310,2019-02-19,2019-03-19,Monthly Fee,26.5
386316,2019-02-19,2019-02-18,Annual Fee,382.9
386316,2019-02-19,2019-02-18,Monthly Fee,26.5
386316,2019-02-19,2019-03-19,Monthly Fee,26.5
386316,2019-02-19,2019-04-19,Monthly Fee,26.5
386316,2019-02-19,2019-05-21,Monthly Fee,26.5
386530,2019-02-19,2019-02-18,Annual Fee,561.1
386530,2019-02-19,2019-02-18,Monthly Fee,26.5
386530,2019-02-19,2019-03-19,Monthly Fee,26.5
385818,2019-02-16,2019-02-15,Annual Fee,371.7
385818,2019-02-16,2019-02-15,Monthly Fee,26.5
385818,2019-02-16,2019-03-16,Monthly Fee,26.5
385818,2019-02-16,2019-04-16,Monthly Fee,26.5
385818,2019-02-16,2019-05-16,Monthly Fee,26.5
385824,2019-02-16,2019-02-15,Annual Fee,453.1
385824,2019-02-16,2019-02-15,Monthly Fee,26.5
385825,2019-02-16,2019-02-15,Annual Fee,658.3
385825,2019-02-16,2019-02-15,Monthly Fee,26.5
385825,2019-02-16,2019-03-16,Monthly Fee,26.5
385827,2019-02-16,2019-02-15,Annual Fee,634.7
385827,2019-02-16,2019-02-15,Monthly Fee,26.5
385827,2019-02-16,2019-03-16,Monthly Fee,26.5
385834,2019-02-16,2019-02-15,Annual Fee,311.8
385834,2019-02-16,2019-02-15,Monthly Fee,26.5
385835,2019-02-16,2019-02-15,Annual Fee,599.9
385835,2019-02-16,2019-02-15,Monthly Fee,26.5
385835,2019-02-16,2019-03-16,Monthly Fee,26.5
385872,2019-02-16,2019-02-15,Annual Fee,508.5
385872,2019-02-16,2019-02-15,Monthly Fee,26.5
385872,2019-02-16,2019-03-16,Monthly Fee,26.5
385877,2019-02-16,2019-02-15,Annual Fee,422.0
385877,2019-02-16,2019-02-15,Monthly Fee,26.5
385877,2019-02-16,2019-03-16,Monthly Fee,26.5
385887,2019-02-16,2019-02-15,Annual Fee,311.8
385887,2019-02-16,2019-02-15,Monthly Fee,26.5
385887,2019-02-16,2019-03-18,Monthly Fee,26.5
385887,2019-02-16,2019-04-17,Monthly Fee,26.5
385887,2019-02-16,2019-05-23,Monthly Fee,26.5
385951,2019-02-16,2019-02-15,Annual Fee,1033.4
385951,2019-02-16,2019-02-15,Monthly Fee,26.5
385951,2019-02-16,2019-03-16,Monthly Fee,26.5
385951,2019-02-16,2019-04-16,Monthly Fee,26.5
385979,2019-02-16,2019-02-15,Annual Fee,675.8
385979,2019-02-16,2019-02-15,Monthly Fee,26.5
385979,2019-02-16,2019-03-22,Monthly Fee,26.5
385979,2019-02-16,2019-04-22,Monthly Fee,26.5
385979,2019-02-16,2019-05-16,Monthly Fee,26.5
385986,2019-02-16,2019-02-15,Annual Fee,805.9
385986,2019-02-16,2019-02-15,Monthly Fee,26.5
385986,2019-02-16,2019-03-16,Monthly Fee,26.5
385986,2019-02-16,2019-05-16,Monthly Fee,26.5
385986,2019-02-16,2019-05-13,Monthly Fee,26.5
381996,2019-02-15,2019-01-31,Annual Fee,524.9
381996,2019-02-15,2019-01-31,Monthly Fee,26.5
381996,2019-02-15,2019-03-15,Monthly Fee,26.5
385623,2019-02-15,2019-02-14,Annual Fee,500.3
385623,2019-02-15,2019-02-14,Monthly Fee,26.5
385658,2019-02-15,2019-02-14,Annual Fee,388.1
385658,2019-02-15,2019-02-14,Monthly Fee,26.5
385684,2019-02-15,2019-02-14,Annual Fee,382.9
385684,2019-02-15,2019-02-14,Monthly Fee,26.5
385684,2019-02-15,2019-03-15,Monthly Fee,26.5
385684,2019-02-15,2019-04-15,Monthly Fee,26.5
385684,2019-02-15,2019-05-15,Monthly Fee,26.5
385710,2019-02-15,2019-02-14,Annual Fee,331.9
385710,2019-02-15,2019-02-14,Monthly Fee,26.5
385710,2019-02-15,2019-03-15,Monthly Fee,26.5
385710,2019-02-15,2019-04-15,Monthly Fee,26.5
385710,2019-02-15,2019-05-20,Monthly Fee,26.5
385738,2019-02-15,2019-02-14,Annual Fee,599.9
385738,2019-02-15,2019-02-14,Monthly Fee,26.5
385738,2019-02-15,2019-03-15,Monthly Fee,26.5
385738,2019-02-15,2019-04-15,Monthly Fee,26.5
385738,2019-02-15,2019-05-15,Monthly Fee,26.5
385268,2019-02-14,2019-02-13,Annual Fee,1481.0
385268,2019-02-14,2019-02-13,Monthly Fee,26.5
385268,2019-02-14,2019-03-14,Monthly Fee,26.5
385268,2019-02-14,2019-04-30,Monthly Fee,26.5
385268,2019-02-14,2019-05-14,Monthly Fee,26.5
385282,2019-02-14,2019-02-13,Annual Fee,323.6
385282,2019-02-14,2019-02-13,Monthly Fee,26.5
385282,2019-02-14,2019-03-26,Monthly Fee,26.5
385458,2019-02-14,2019-02-13,Annual Fee,517.0
385458,2019-02-14,2019-02-13,Monthly Fee,26.5
385458,2019-02-14,2019-03-14,Monthly Fee,26.5
385458,2019-02-14,2019-04-14,Monthly Fee,26.5
385458,2019-02-14,2019-05-14,Monthly Fee,26.5
384985,2019-02-13,2019-02-12,Annual Fee,878.6
384985,2019-02-13,2019-02-12,Monthly Fee,26.5
384985,2019-02-13,2019-03-13,Monthly Fee,26.5
384985,2019-02-13,2019-04-13,Monthly Fee,26.5
385094,2019-02-13,2019-02-12,Annual Fee,285.9
385094,2019-02-13,2019-02-12,Monthly Fee,26.5
385094,2019-02-13,2019-03-13,Monthly Fee,26.5
385094,2019-02-13,2019-04-13,Monthly Fee,26.5
385094,2019-02-13,2019-05-13,Monthly Fee,26.5
385216,2019-02-13,2019-02-12,Annual Fee,285.9
385216,2019-02-13,2019-02-12,Monthly Fee,26.5
385216,2019-02-13,2019-03-13,Monthly Fee,26.5
385216,2019-02-13,2019-04-13,Monthly Fee,26.5
385216,2019-02-13,2019-05-13,Monthly Fee,26.5
384847,2019-02-12,2019-02-11,Annual Fee,599.9
384847,2019-02-12,2019-02-11,Monthly Fee,26.5
384847,2019-02-12,2019-03-12,Monthly Fee,26.5
384847,2019-02-12,2019-04-12,Monthly Fee,26.5
384894,2019-02-12,2019-02-11,Annual Fee,523.4
384894,2019-02-12,2019-02-11,Monthly Fee,26.5
384894,2019-02-12,2019-04-11,Monthly Fee,26.5
384894,2019-02-12,2019-05-12,Monthly Fee,26.5
384894,2019-02-12,2019-05-11,Monthly Fee,26.5
384587,2019-02-11,2019-02-10,Annual Fee,508.5
384587,2019-02-11,2019-02-10,Monthly Fee,26.5
384215,2019-02-10,2019-02-08,Annual Fee,1000.7
384215,2019-02-10,2019-02-08,Monthly Fee,26.5
